[START]
(1201, 36)
(1193, 37)
(1186, 40)
(1177, 44)
(1168, 50)
(1160, 56)
(1154, 61)
(1151, 65)
(1149, 67)
(1149, 69)
(1150, 71)
(1153, 75)
(1159, 80)
(1168, 86)
(1178, 93)
(1187, 99)
(1195, 105)
(1200, 110)
(1202, 116)
(1203, 120)
(1202, 126)
(1198, 132)
(1192, 137)
(1184, 142)
(1175, 146)
(1164, 149)
(1153, 152)
(1142, 153)
(1132, 153)
(1124, 151)
(1120, 146)
(1118, 140)
(1118, 136)
(1118, 131)
[END]
