[START]
(313, 142)
(323, 142)
(333, 142)
(346, 142)
(364, 142)
(384, 140)
(404, 140)
(425, 140)
(444, 138)
(458, 138)
(469, 138)
(472, 138)
[END]
[START]
(328, 158)
(328, 166)
(328, 175)
(328, 186)
(328, 196)
(327, 211)
(327, 230)
(327, 250)
(327, 270)
(327, 290)
(327, 308)
(325, 326)
(324, 341)
(323, 354)
(323, 366)
(322, 376)
(322, 384)
(322, 388)
(322, 391)
(322, 392)
[END]
[START]
(334, 288)
(334, 284)
(335, 283)
(335, 281)
(337, 279)
(339, 278)
(344, 277)
(353, 277)
(363, 277)
(372, 277)
(384, 277)
(399, 277)
(412, 277)
(425, 277)
(438, 277)
(451, 277)
(463, 279)
(469, 282)
(471, 283)
(472, 284)
[END]
[START]
(315, 385)
(313, 387)
(313, 388)
(319, 388)
(328, 388)
(337, 388)
(352, 389)
(370, 389)
(391, 390)
(412, 390)
(435, 390)
(454, 390)
(471, 390)
(485, 390)
(496, 390)
(506, 390)
(515, 390)
(521, 390)
[END]
