[START]
(481, 250)
(484, 248)
(485, 248)
(488, 246)
(489, 242)
(490, 240)
(491, 236)
(492, 233)
(492, 227)
(494, 221)
(494, 215)
(494, 206)
(494, 200)
(492, 193)
(488, 187)
(482, 182)
(473, 178)
(465, 175)
(455, 174)
(445, 173)
(435, 173)
(425, 173)
(415, 173)
(407, 174)
(396, 177)
(385, 181)
(372, 187)
(359, 194)
(346, 200)
(333, 208)
(319, 217)
(306, 227)
(293, 237)
(282, 247)
(270, 259)
(260, 273)
(250, 285)
(242, 299)
(236, 312)
(233, 324)
(231, 338)
(230, 352)
(230, 365)
(230, 381)
(231, 398)
(235, 413)
(238, 426)
(243, 437)
(248, 447)
(254, 455)
(259, 460)
(266, 465)
(275, 467)
(284, 467)
(294, 467)
(304, 467)
(314, 467)
(322, 464)
(331, 461)
(343, 455)
(355, 449)
(366, 443)
(376, 436)
(387, 430)
(396, 424)
(404, 419)
(411, 413)
(414, 409)
(416, 403)
(417, 400)
(417, 395)
(420, 391)
(421, 386)
(424, 381)
(426, 374)
(427, 368)
(429, 363)
(429, 362)
(430, 358)
(430, 357)
(430, 356)
(430, 355)
[END]
