[START]
(1059, 92)
(1063, 97)
(1065, 105)
(1067, 118)
(1068, 135)
(1069, 154)
(1069, 173)
(1069, 190)
(1069, 206)
(1068, 218)
(1067, 228)
(1066, 233)
(1066, 237)
(1065, 239)
(1064, 237)
(1062, 231)
[END]
[START]
(1066, 178)
(1074, 170)
(1081, 166)
(1089, 162)
(1096, 160)
(1103, 157)
(1109, 156)
(1115, 153)
(1120, 151)
(1126, 148)
(1130, 145)
(1134, 142)
(1137, 137)
(1141, 131)
[END]
[START]
(1139, 82)
(1139, 89)
(1139, 100)
(1139, 115)
(1139, 133)
(1139, 152)
(1139, 170)
(1140, 187)
(1141, 202)
(1143, 214)
(1145, 222)
(1147, 227)
(1149, 230)
(1151, 230)
(1156, 229)
[END]
