[START]
(1026, 123)
(1027, 135)
(1029, 150)
(1032, 170)
(1034, 193)
(1037, 215)
(1038, 236)
(1039, 254)
(1040, 270)
(1041, 283)
(1042, 291)
(1042, 297)
(1042, 299)
(1042, 300)
(1042, 301)
(1042, 297)
(1039, 288)
[END]
[START]
(1036, 224)
(1042, 218)
(1047, 215)
(1054, 212)
(1061, 209)
(1068, 207)
(1075, 204)
(1082, 204)
(1089, 203)
(1096, 201)
(1102, 199)
(1108, 196)
(1114, 194)
[END]
[START]
(1116, 120)
(1117, 127)
(1116, 121)
(1117, 137)
(1117, 151)
(1118, 169)
(1119, 188)
(1120, 208)
(1122, 225)
(1124, 243)
(1126, 256)
(1128, 266)
(1131, 273)
(1133, 276)
(1134, 278)
(1136, 278)
(1138, 276)
[END]
