[START]
(1121, 63)
(1121, 68)
(1121, 74)
(1122, 85)
(1123, 97)
(1124, 111)
(1125, 126)
(1125, 138)
(1126, 150)
(1126, 160)
(1126, 167)
(1126, 172)
(1127, 174)
(1127, 176)
(1127, 174)
[END]
[START]
(1126, 68)
(1134, 65)
(1141, 64)
(1149, 64)
(1157, 64)
(1165, 65)
(1170, 67)
(1174, 69)
(1177, 73)
(1178, 77)
(1179, 83)
(1178, 89)
(1174, 95)
(1169, 101)
(1162, 106)
(1153, 111)
(1144, 116)
(1135, 119)
(1126, 122)
(1120, 123)
(1115, 124)
(1114, 123)
(1113, 122)
(1113, 120)
[END]
[START]
(1145, 119)
(1150, 123)
(1156, 129)
(1164, 135)
(1171, 142)
(1178, 148)
(1184, 154)
(1190, 158)
(1196, 162)
(1201, 165)
(1207, 168)
[END]
