[START]
(1231, 42)
(1225, 41)
(1221, 42)
(1215, 46)
(1208, 54)
(1200, 67)
(1193, 82)
(1187, 98)
(1184, 112)
(1183, 126)
(1183, 137)
(1186, 146)
(1191, 152)
(1198, 156)
(1205, 157)
(1213, 156)
(1222, 152)
(1230, 146)
(1237, 137)
(1244, 127)
(1249, 115)
(1253, 103)
(1256, 91)
(1257, 78)
(1257, 67)
(1255, 57)
(1252, 50)
(1248, 45)
(1243, 42)
(1237, 40)
(1230, 40)
(1223, 41)
(1215, 45)
[END]
