[START]
(465, 125)
(465, 131)
(465, 138)
(465, 149)
(465, 164)
(465, 183)
(465, 204)
(465, 228)
(465, 251)
(464, 275)
(463, 295)
(462, 313)
(461, 329)
(459, 344)
(459, 358)
(458, 369)
(457, 380)
(457, 388)
(456, 393)
(456, 395)
(455, 394)
(455, 390)
[END]
[START]
(464, 103)
(467, 103)
(472, 102)
(481, 102)
(489, 102)
(498, 104)
(511, 108)
(525, 114)
(540, 122)
(555, 131)
(571, 143)
(585, 155)
(598, 169)
(607, 182)
(615, 198)
(620, 213)
(623, 229)
(626, 247)
(626, 264)
(626, 281)
(622, 299)
(615, 315)
(606, 330)
(595, 343)
(581, 354)
(565, 364)
(550, 372)
(533, 379)
(516, 383)
(499, 385)
(483, 387)
(467, 387)
(450, 387)
(436, 387)
(423, 387)
(413, 387)
(407, 386)
(401, 385)
(400, 383)
(399, 383)
(398, 382)
(398, 381)
[END]
