[START]
(408, 244)
(406, 248)
(403, 256)
(401, 265)
(397, 276)
(395, 283)
(390, 296)
(384, 312)
(378, 330)
(370, 349)
(363, 368)
(355, 386)
(349, 404)
(342, 421)
(337, 436)
(333, 449)
(330, 460)
(328, 465)
(328, 470)
(327, 472)
(327, 473)
(327, 472)
[END]
[START]
(404, 253)
(406, 259)
(407, 263)
(410, 271)
(412, 280)
(417, 292)
(420, 303)
(423, 311)
(427, 323)
(431, 336)
(436, 351)
(442, 366)
(446, 381)
(450, 395)
(455, 408)
(459, 419)
(461, 429)
(464, 438)
(466, 447)
(468, 454)
(470, 460)
(471, 465)
(474, 468)
(474, 470)
[END]
[START]
(315, 427)
(316, 426)
(322, 422)
(329, 420)
(336, 419)
(346, 418)
(362, 418)
(379, 417)
(397, 417)
(416, 416)
(433, 414)
(448, 413)
(460, 412)
(471, 411)
(477, 410)
(482, 409)
(483, 409)
(485, 408)
(487, 406)
(489, 406)
(490, 406)
(492, 405)
[END]
