[START]
(337, 128)
(339, 138)
(339, 145)
(340, 160)
(341, 178)
(343, 200)
(343, 223)
(343, 246)
(343, 270)
(343, 291)
(343, 310)
(343, 326)
(343, 339)
(343, 351)
(343, 362)
(343, 368)
(343, 372)
(343, 375)
(343, 376)
(344, 377)
(345, 377)
(346, 374)
[END]
[START]
(347, 131)
(351, 131)
(360, 131)
(369, 131)
(378, 131)
(388, 131)
(399, 132)
(410, 133)
(420, 137)
(431, 140)
(438, 145)
(444, 149)
(447, 154)
(449, 160)
(450, 166)
(450, 175)
(450, 183)
(450, 192)
(446, 202)
(438, 213)
(431, 223)
(421, 233)
(414, 240)
(405, 250)
(391, 260)
(375, 267)
(359, 273)
(343, 277)
(327, 281)
(314, 283)
(303, 284)
(295, 284)
(294, 284)
(293, 284)
(293, 283)
(293, 282)
(296, 281)
(299, 278)
(304, 276)
(311, 275)
(321, 275)
(332, 275)
(344, 275)
(351, 275)
(362, 275)
(372, 275)
(383, 277)
(394, 280)
(405, 283)
(414, 286)
(422, 289)
(431, 292)
(437, 297)
(441, 300)
(445, 303)
(448, 306)
(448, 308)
(448, 309)
(448, 313)
(448, 315)
(445, 321)
(440, 325)
(432, 330)
(421, 333)
(411, 339)
(401, 342)
(393, 345)
(379, 349)
(364, 352)
(350, 357)
(336, 362)
(324, 368)
(313, 372)
(308, 374)
(307, 374)
[END]
