[START]
(1067, 44)
(1068, 43)
(1069, 43)
(1069, 44)
(1069, 45)
(1069, 46)
(1069, 47)
(1067, 46)
(1069, 48)
(1069, 49)
(1069, 50)
(1069, 52)
(1069, 55)
(1069, 61)
(1070, 69)
(1070, 80)
(1071, 92)
(1072, 104)
(1073, 116)
(1074, 129)
(1074, 141)
(1074, 152)
(1075, 161)
(1075, 170)
(1075, 177)
(1075, 183)
(1075, 187)
(1075, 190)
(1075, 193)
(1075, 195)
(1075, 196)
(1075, 199)
(1075, 200)
(1075, 201)
(1076, 201)
(1077, 201)
(1078, 201)
(1081, 201)
(1085, 201)
(1093, 200)
(1101, 199)
(1110, 198)
(1118, 196)
(1126, 196)
(1134, 196)
(1142, 196)
(1150, 195)
(1157, 195)
(1162, 195)
(1165, 195)
(1167, 195)
(1168, 195)
(1169, 194)
(1170, 194)
(1171, 194)
(1172, 194)
(1173, 194)
(1174, 194)
(1175, 194)
(1176, 193)
(1177, 193)
(1177, 191)
(1178, 188)
[END]
