[START]
(1194, 44)
(1193, 55)
(1193, 66)
(1192, 80)
(1192, 96)
(1191, 112)
(1191, 124)
(1191, 138)
(1191, 149)
(1191, 158)
(1191, 165)
(1191, 169)
(1191, 171)
(1191, 172)
(1191, 171)
(1191, 169)
(1191, 166)
[END]
[START]
(1196, 51)
(1202, 46)
(1208, 45)
(1216, 44)
(1224, 43)
(1231, 44)
(1237, 46)
(1240, 51)
(1243, 56)
(1244, 63)
(1244, 71)
(1241, 80)
(1236, 88)
(1229, 96)
(1221, 103)
(1212, 109)
(1202, 114)
(1192, 116)
(1183, 116)
(1175, 116)
(1169, 115)
(1166, 110)
(1165, 105)
(1165, 96)
[END]
