[START]
(1076, 68)
(1077, 68)
(1078, 68)
(1079, 68)
(1080, 68)
(1081, 68)
(1083, 68)
(1085, 68)
(1087, 67)
(1090, 67)
(1093, 67)
(1096, 67)
(1100, 67)
(1106, 67)
(1113, 67)
(1121, 67)
(1128, 67)
(1133, 67)
(1136, 67)
(1139, 67)
(1141, 67)
(1142, 66)
(1144, 66)
(1145, 66)
[END]
[START]
(1141, 67)
(1139, 74)
(1137, 78)
(1134, 84)
(1128, 93)
(1122, 103)
(1115, 112)
(1107, 123)
(1099, 132)
(1092, 140)
(1085, 146)
(1079, 151)
(1075, 154)
(1073, 156)
(1071, 157)
[END]
[START]
(1077, 156)
(1085, 157)
(1093, 158)
(1103, 158)
(1115, 158)
(1128, 157)
(1140, 155)
(1151, 153)
(1162, 150)
(1172, 147)
(1181, 143)
(1187, 140)
(1191, 138)
[END]
