[START]
(1208, 66)
(1204, 60)
(1202, 58)
(1199, 58)
(1195, 57)
(1189, 58)
(1183, 62)
(1175, 69)
(1169, 78)
(1163, 90)
(1158, 102)
(1155, 115)
(1155, 127)
(1156, 138)
(1160, 146)
(1166, 151)
(1173, 154)
(1182, 154)
(1191, 150)
(1200, 144)
(1209, 135)
(1217, 124)
(1224, 114)
(1228, 104)
(1231, 93)
(1231, 84)
(1231, 75)
(1229, 69)
(1225, 64)
(1219, 60)
(1213, 59)
(1205, 58)
(1197, 59)
(1190, 62)
(1183, 65)
(1177, 70)
(1173, 74)
(1170, 81)
[END]
[START]
(1215, 137)
(1218, 142)
(1221, 145)
(1223, 148)
(1226, 151)
(1228, 153)
(1232, 155)
(1235, 157)
(1239, 157)
[END]
