[START]
(1088, 37)
(1095, 47)
(1102, 58)
(1110, 72)
(1119, 87)
(1128, 102)
(1137, 116)
(1146, 130)
(1154, 144)
(1163, 156)
(1171, 168)
(1179, 177)
(1187, 185)
(1193, 191)
(1200, 196)
[END]
[START]
(1194, 33)
(1185, 36)
(1177, 42)
(1167, 52)
(1155, 65)
(1143, 79)
(1131, 95)
(1119, 111)
(1107, 129)
(1096, 146)
(1087, 161)
(1079, 175)
(1074, 185)
(1072, 192)
(1072, 196)
[END]
