[START]
(1074, 96)
(1082, 96)
(1090, 96)
(1099, 95)
(1107, 94)
(1115, 93)
(1121, 93)
(1125, 92)
(1128, 91)
(1130, 91)
(1131, 91)
(1133, 91)
(1131, 91)
(1128, 91)
(1125, 92)
(1122, 93)
(1119, 93)
(1117, 94)
(1115, 95)
(1114, 96)
(1113, 97)
(1112, 99)
(1112, 101)
(1112, 105)
(1112, 112)
(1112, 120)
(1113, 133)
(1113, 145)
(1114, 158)
(1114, 169)
(1114, 180)
(1114, 190)
(1114, 198)
(1114, 204)
(1114, 210)
(1113, 214)
(1113, 216)
(1112, 218)
(1110, 220)
(1107, 220)
(1104, 223)
(1099, 223)
(1092, 220)
(1086, 218)
(1080, 215)
(1076, 212)
(1073, 210)
(1072, 208)
[END]
