[START]
(1150, 55)
(1149, 61)
(1149, 70)
(1149, 81)
(1149, 92)
(1150, 103)
(1153, 114)
(1157, 124)
(1162, 133)
(1167, 139)
(1173, 142)
(1179, 142)
(1185, 141)
(1191, 136)
(1197, 129)
(1203, 120)
(1209, 109)
(1214, 96)
(1219, 81)
(1223, 67)
(1226, 53)
(1229, 41)
(1230, 32)
(1231, 26)
(1231, 22)
(1231, 20)
(1231, 18)
(1231, 17)
[END]
